order_id,customer_state,product_category_name_english,order_total_value,delivery_delay_days,primary_payment_type,avg_review_score,return_flag,is_canceled,is_low_review,purchase_year,purchase_month,return_risk_score,risk_band
d7d09bb28b0aaf12389e3109664c1377,BA,telephony,93.56,-20.0,credit_card,5.0,0,0,0,2017,5,0.5547995,High
deb8ce115f74e504ae38e7db9bdd42e6,RJ,health_beauty,65.94,-29.0,credit_card,4.0,0,0,0,2018,6,0.39992353,Medium
8b5f626276db26826fa773137035309c,MG,cool_stuff,190.48,-18.0,credit_card,5.0,0,0,0,2018,1,0.442739,Medium
a824faec1bb9e0196ae712df257ab203,SP,electronics,21.43,-7.0,credit_card,5.0,0,0,0,2017,11,0.45003012,Medium
f19a5ffad88bd1aa13a80debd778bf2a,MG,garden_tools,69.97,-20.0,boleto,5.0,0,0,0,2018,5,0.31697652,Medium
946d0f6c2be5f68f7a11380b3b2ad702,MT,computers_accessories,49.53,-17.0,boleto,2.0,1,0,1,2017,5,0.37975946,Medium
5047f709b6661ac4e79c4818271ee799,PR,cool_stuff,238.27,-11.0,credit_card,5.0,0,0,0,2017,2,0.42999697,Medium
a2c9ce528c29a470d38bc5085ca59584,PA,sports_leisure,187.15,-15.0,credit_card,4.0,0,0,0,2018,7,0.43475035,Medium
57dd83bf1021dc5613a4e19544a99915,PE,computers_accessories,150.52,-1.0,voucher,4.0,0,0,0,2018,4,0.37061355,Medium
631634972c0899ddea4c90cc4d0f186d,SP,fashion_bags_accessories,94.63,-18.0,credit_card,5.0,0,0,0,2017,3,0.43142954,Medium
100db0fb5000a9f02f0d3ee2470c85c1,SP,garden_tools,134.72,4.0,credit_card,1.0,1,0,1,2018,3,0.5830135,High
35cd360339571c02b1d4974ac1807d9c,SP,fixed_telephony,86.58000000000001,-15.0,credit_card,5.0,0,0,0,2018,8,0.36420387,Medium
300998e3030b6188e511f183f94a5068,CE,fashion_bags_accessories,59.92999999999999,0.0,boleto,5.0,0,0,0,2018,1,0.48478392,Medium
57ccf855a2dcef1cf0583b5c649a5c75,SP,health_beauty,158.92,-14.0,credit_card,5.0,0,0,0,2017,4,0.39796135,Medium
592399454ab1293dd375db727ddb5947,PE,sports_leisure,189.42,-21.0,credit_card,3.0,0,0,0,2017,9,0.43039337,Medium
36b12d9500838b05b9b9e8e3e13d2745,RS,housewares,41.69,-9.0,credit_card,5.0,0,0,0,2018,7,0.26537386,Medium
e2dac37a89ee550da5d7008a6fae1335,RJ,auto,32.0,-9.0,credit_card,5.0,0,0,0,2017,10,0.32988814,Medium
37291588c0c8db280d64f1921165d811,SP,housewares,29.51,-14.0,credit_card,5.0,0,0,0,2017,3,0.36723462,Medium
7209ee6fd6e98942079c767741b71e3b,SP,toys,192.75,-23.0,credit_card,4.0,0,0,0,2017,8,0.29737052,Medium
fd965a5e6e0a6b5d4e631551ecd45b9c,SP,furniture_decor,109.75,-12.0,credit_card,5.0,0,0,0,2018,5,0.35872287,Medium
64c8df7b4890817fdc2023304306f58f,SP,electronics,25.380000000000003,-6.0,boleto,5.0,0,0,0,2017,7,0.44727257,Medium
fa8eced9ca9993bda37ff154b012998c,RJ,health_beauty,56.629999999999995,-10.0,credit_card,4.0,0,0,0,2018,2,0.7148717,High
44003ab575a9154a1560d283e5bfaab9,SP,computers_accessories,38.28,-6.0,boleto,5.0,0,0,0,2018,5,0.30557206,Medium
ff6f1daf334ab85e84a3aa32c8afe179,TO,bed_bath_table,116.6,-9.0,boleto,5.0,0,0,0,2018,4,0.4639475,Medium
19428d94d47ebaa715faa60f63186de6,PA,costruction_tools_tools,52.629999999999995,-11.0,credit_card,,0,0,0,2018,1,0.3471137,Medium
770be1c6a043c4e99e830bee3f5eb024,MG,toys,82.65,-21.0,credit_card,5.0,0,0,0,2017,5,0.34617385,Medium
49123f75e5d9507cec9455b2ed989913,RJ,housewares,59.42,-15.0,credit_card,5.0,0,0,0,2017,3,0.5123785,High
d83c6337cdf106c0818f7cd984240f59,SP,health_beauty,99.45,-6.0,boleto,4.0,0,0,0,2018,6,0.37595513,Medium
a10d28a5b468b2812345d39efa239454,SP,housewares,28.619999999999997,-12.0,credit_card,5.0,0,0,0,2017,11,0.4649741,Medium
c2fc568bac1a8c9f99c41a918cfbc6b0,SP,small_appliances,66.73,-15.0,credit_card,1.0,1,0,1,2017,12,0.39036128,Medium
7efedf2c0bfaa6cae462a2d447584503,SP,garden_tools,264.49,-17.0,boleto,5.0,0,0,0,2018,1,0.3770871,Medium
e19a1b398beea6784e6dc219eb0a6a89,RJ,computers_accessories,35.42,-35.0,credit_card,5.0,0,0,0,2017,2,0.53741986,High
721b6eed5d18982b6869d2b1440e0fb2,SP,perfumery,146.84,-12.0,credit_card,5.0,0,0,0,2018,4,0.35968205,Medium
f58228001d45c09c8447ef1f2fa6a2df,MG,housewares,63.169999999999995,-28.0,credit_card,5.0,0,0,0,2018,1,0.25804883,Medium
0712d5a2573948df98ba556ab362ef06,MG,watches_gifts,122.83,-7.0,boleto,5.0,0,0,0,2018,8,0.33034703,Medium
245edde3bd6cdd0590cdfba00d88234f,SP,bed_bath_table,72.66,-5.0,credit_card,5.0,0,0,0,2017,9,0.3350271,Medium
61195bf75f057881046ec1ee19f80037,SP,housewares,50.68,-10.0,credit_card,2.0,1,0,1,2018,5,0.3770988,Medium
ca4b9f3ce6fc19e8533501cf8c6b832e,SP,housewares,53.24,-7.0,credit_card,5.0,0,0,0,2018,7,0.32412827,Medium
0bf01f26ad0f401b182bd0491ee79d34,RJ,toys,98.69,-18.0,credit_card,5.0,0,0,0,2017,5,0.46762797,Medium
7921190dc054e6839a4cfc253a578377,SP,watches_gifts,204.53,-7.0,credit_card,5.0,0,0,0,2017,10,0.27065724,Medium
e62ce8112cc3ca14e60e08b4766480fa,BA,health_beauty,58.27,-13.0,boleto,4.0,0,0,0,2018,6,0.36995068,Medium
beaf95465b542dea76df78b2fb86a97a,MG,computers_accessories,53.22,-20.0,credit_card,5.0,0,0,0,2018,4,0.46259174,Medium
83497c05dd75dfe740fb8b0c5482da3b,RJ,cool_stuff,217.32,-25.0,boleto,4.0,0,0,0,2018,4,0.40551978,Medium
bedbf618cd67567fa8f4c27729ffc9f1,RJ,telephony,75.07,-7.0,credit_card,4.0,0,0,0,2018,2,0.65733796,High
2fbf5b0affccbe063b648b85eb6480a8,PR,electronics,27.380000000000003,-5.0,credit_card,4.0,0,0,0,2017,6,0.24435057,Low
7de128de4c6d4ec918618030361c8e3e,GO,watches_gifts,618.94,-13.0,credit_card,5.0,0,0,0,2017,11,0.40236694,Medium
26afe95380acef2da970a89cc128ebe4,MG,furniture_decor,207.63,-7.0,credit_card,5.0,0,0,0,2017,7,0.3022838,Medium
b3da12fe6af5c45b08a663e62d282487,SP,bed_bath_table,133.76,-11.0,credit_card,5.0,0,0,0,2017,9,0.3834593,Medium
2af07ef80eaeea49803f4f6a3dd99280,SP,home_confort,181.6,-15.0,credit_card,5.0,0,0,0,2018,1,0.4784264,Medium
f036b00e17fcaef60868e806043a66d3,RS,toys,467.9,-13.0,credit_card,5.0,0,0,0,2018,2,0.47540566,Medium
653fb84a9e7359c05777a5332a48a876,RJ,cool_stuff,84.22999999999999,-14.0,boleto,4.0,0,0,0,2017,7,0.42520195,Medium
f83a57cc6e5cab20740d40eaa72dff00,SP,stationery,204.34,-7.0,credit_card,1.0,1,0,1,2018,1,0.44894877,Medium
055148178e6fef1a7c02a3a04b6ef6e2,BA,sports_leisure,288.22999999999996,-11.0,boleto,5.0,0,0,0,2017,11,0.4754816,Medium
af7ae6bafcf0885e40e8c5fd1ef4c745,SP,perfumery,336.31,-12.0,credit_card,5.0,0,0,0,2017,3,0.44397974,Medium
c1ce7c20699d83bcfb424c8e800a1788,RJ,sports_leisure,122.52,47.0,credit_card,3.0,0,0,0,2018,5,0.33287898,Medium
ec02fe36bde29efb02d86ad842b6f512,SP,electronics,21.48,-8.0,credit_card,4.0,0,0,0,2017,12,0.25749767,Medium
759f94e96d5f349e21653a23e4104bf9,SP,health_beauty,94.4,-8.0,boleto,,0,0,0,2017,12,0.38416192,Medium
8f649220cbd4ddee3bb61401b5c230a7,SP,cool_stuff,42.58,-12.0,boleto,4.0,0,0,0,2018,1,0.31207722,Medium
4beacb05ac875340b9874e53f3f4bbbb,RS,watches_gifts,60.1,-25.0,boleto,1.0,1,0,1,2017,12,0.5604653,High
f494d83d0d79852364e3128ec6cc44a1,SC,garden_tools,75.25,-13.0,boleto,4.0,0,0,0,2018,4,0.33216113,Medium
0b8c6aefe987f59ab3cea15927aedc8e,SP,electronics,31.38,-19.0,boleto,5.0,0,0,0,2017,12,0.36585823,Medium
0da25668cbbfcf7a7b42a0bfe2c0b17a,MG,bed_bath_table,136.94,-17.0,credit_card,5.0,0,0,0,2018,1,0.6185604,High
40ea2ea8a722cafe20d875802ea20dd7,RJ,housewares,81.16,-10.0,credit_card,5.0,0,0,0,2017,10,0.38308805,Medium
a372a7d11ca9ccad9fae880a4a79cbfc,GO,health_beauty,58.28,-20.0,credit_card,5.0,0,0,0,2018,7,0.31532827,Medium
36e898331478ec7492555a7f46d4e9af,SP,bed_bath_table,41.84,-8.0,credit_card,5.0,0,0,0,2018,2,0.48499346,Medium
66d55d4156f12c0517474cdbf5589c56,CE,sports_leisure,122.18,-8.0,credit_card,4.0,0,0,0,2018,4,0.41047773,Medium
78f36af48bdfeb73392e3250be7a9b47,RS,bed_bath_table,105.95,-14.0,credit_card,5.0,0,0,0,2017,5,0.47987673,Medium
be87dfb4eb3793dbb2bf37443ab1e239,SP,cool_stuff,76.45,-18.0,boleto,5.0,0,0,0,2017,12,0.17578906,Low
ec7b08d39b75ac7d28c6fda42d3847b1,RJ,baby,60.1,-13.0,boleto,1.0,1,0,1,2017,11,0.70679027,High
3233701bc7c9824c3d7d3e474cc7addc,RJ,garden_tools,66.67,7.0,credit_card,1.0,1,0,1,2017,11,0.6722328,High
35ae6fcf66dba4f6760a20b921867b2b,SP,computers_accessories,156.37,-18.0,credit_card,5.0,0,0,0,2018,7,0.6787765,High
ddcdf215808306b8919f3cab54d88247,MG,toys,114.45,4.0,credit_card,1.0,1,0,1,2018,3,0.51387155,High
fc94dbb82eb02d7913d9f0c02eb547da,SC,sports_leisure,90.88,-18.0,credit_card,4.0,0,0,0,2017,10,0.34396175,Medium
ce4c70f737d1a9edba23290f6031d076,SP,telephony,117.38,-16.0,boleto,5.0,0,0,0,2018,4,0.6441447,High
c6d5501e88e1bdffbc13792a7f4dadda,PR,drinks,156.3,-13.0,credit_card,5.0,0,0,0,2018,5,0.54608375,High
6338011716bfe53b960847be47479662,SP,,,,credit_card,3.0,0,0,0,2017,11,,
42fdf880ba16b47b59251dd489d4441a,SP,bed_bath_table,128.45,-12.0,credit_card,5.0,0,0,0,2018,5,0.4169181,Medium
80abbc325d8a084990586d706a61d534,SP,fashion_bags_accessories,87.32000000000001,-22.0,credit_card,5.0,0,0,0,2018,6,0.3642607,Medium
f69fdefb076eab898275116d3af13742,SP,health_beauty,38.01,-7.0,credit_card,5.0,0,0,0,2017,11,0.4729145,Medium
c7e64567d07503e82847c129519ea90c,MG,telephony,33.099999999999994,-22.0,credit_card,4.0,0,0,0,2017,2,0.47599477,Medium
da10ccdda2c75ef56689e000a5ef9e1f,SP,sports_leisure,49.04,-18.0,boleto,5.0,0,0,0,2017,5,0.29392275,Medium
a07190c439d2e3c83b6a6952ae53ce6e,MG,furniture_decor,153.74,-37.0,credit_card,5.0,0,0,0,2018,5,0.3207921,Medium
c628feb26c9b967296fcee33fbdf2fd1,MG,perfumery,479.96,-8.0,credit_card,5.0,0,0,0,2017,3,0.52005893,High
a8d3b917ee2d31e05a2b76df5f9694a5,SP,bed_bath_table,126.39,-14.0,credit_card,5.0,0,0,0,2017,12,0.39236087,Medium
64397bf4c493c0fa84f413977e87da93,ES,housewares,55.22,24.0,credit_card,1.0,1,0,1,2018,3,0.64518625,High
11bc84df322a800171eefbc060d1b69f,RJ,toys,209.23,-12.0,credit_card,5.0,0,0,0,2017,9,0.3433454,Medium
621b8e90f6fd06a792af8bdbbaf64a92,RS,fashion_bags_accessories,85.14,-17.0,voucher,5.0,0,0,0,2017,10,0.32840005,Medium
cbd72908cd519d4501d42b94604a313a,GO,health_beauty,376.87,-6.0,boleto,3.0,0,0,0,2018,3,0.5448111,High
5a311f01535e27f8bcdade4c7834bdab,SP,housewares,73.15,-2.0,credit_card,5.0,0,0,0,2018,4,0.38720918,Medium
ea10db65e0559d69b56effcfed6a41c1,SP,food_drink,143.06,-10.0,boleto,5.0,0,0,0,2017,12,0.25440952,Medium
f3e5c962f3e54c9eb2148bcdfebef26c,SP,bed_bath_table,106.16,12.0,credit_card,1.0,1,0,1,2017,11,0.50237674,High
a6a07a5ae4af92b749d3265d6f459dd3,DF,cool_stuff,42.0,-17.0,credit_card,5.0,0,0,0,2017,8,0.24286675,Low
fee5caa0bafc2ce76161488d400a7c12,RS,construction_tools_construction,217.27,-18.0,credit_card,5.0,0,0,0,2018,4,0.36504343,Medium
778c4b126dadc4564077343c319a97e7,SP,health_beauty,88.06,5.0,boleto,2.0,1,0,1,2018,5,0.37157208,Medium
318d20803b9e970fb4d7138c443ba472,SP,toys,210.89,-15.0,boleto,5.0,0,0,0,2017,12,0.3872363,Medium
390f7b0eca6e233bfe1584c54f97c39e,SC,perfumery,236.28,-10.0,boleto,5.0,0,0,0,2017,5,0.3803295,Medium
e737af03de32cf2b9d013f5831754def,SP,cool_stuff,609.27,-14.0,credit_card,5.0,0,0,0,2017,6,0.3109758,Medium
6719ad7e3fe40d976c5db31f716bb5ec,SP,health_beauty,49.39,-9.0,credit_card,5.0,0,0,0,2018,3,0.25978494,Medium
7b00b75d81cf399870662223f3a8cc62,MG,office_furniture,147.37,-21.0,credit_card,5.0,0,0,0,2018,3,0.58269787,High
c8690529d708337d1fdafbe5cc2e6e7a,RS,watches_gifts,45.0,-15.0,credit_card,5.0,0,0,0,2017,11,0.62063295,High
c913d38589fa350791d4d89dec949c4a,RS,baby,47.47,-10.0,credit_card,5.0,0,0,0,2017,5,0.21475442,Low
88619b87b77a72ba17043ae30bd6378e,SP,housewares,58.07,-8.0,credit_card,5.0,0,0,0,2017,12,0.3285739,Medium
93f1a4071d3c96b7aa72f3fa4d5be36b,MG,garden_tools,187.37,-11.0,credit_card,5.0,0,0,0,2018,8,0.37205407,Medium
3ffa506c19577dce30f9dbce07028c38,SP,auto,199.36,-9.0,credit_card,4.0,0,0,0,2018,8,0.45330894,Medium
75102f3276e78ab1bcf13aef73b4ab37,SP,health_beauty,164.8,-10.0,credit_card,5.0,0,0,0,2018,1,0.56899387,High
aebab300abbae798a2b725d92a3f6132,BA,computers_accessories,105.22,-16.0,boleto,4.0,0,0,0,2017,12,0.66724753,High
a5274036a39a838ac50a4efaf8d0d66d,SP,sports_leisure,75.11000000000001,-6.0,credit_card,5.0,0,0,0,2018,7,0.31405997,Medium
478b98b4c7442950e6911539465abc95,SP,health_beauty,692.22,-18.0,credit_card,5.0,0,0,0,2018,4,0.4663908,Medium
db91650415685ed0ea57e9d3e47bf887,SC,furniture_decor,54.510000000000005,1.0,credit_card,4.0,0,0,0,2017,3,0.55293983,High
7b88910a9e8c55290806a85af1b796a6,SP,sports_leisure,63.23,-9.0,credit_card,4.0,0,0,0,2018,3,0.4733833,Medium
af4de5572edcf4dac89b10578b09c496,SP,cool_stuff,84.72,-8.0,credit_card,5.0,0,0,0,2018,2,0.54200464,High
85514951847547917a4f611d605a9085,SP,industry_commerce_and_business,1272.67,-1.0,credit_card,5.0,0,0,0,2018,8,0.17117587,Low
fceed72ef6fde5b43c8bcefbdb223edc,RJ,computers_accessories,193.72,,credit_card,1.0,1,0,1,2018,3,0.73959327,High
da16683d5e9f82e544d3c87d79a74a4a,SP,health_beauty,72.05,-11.0,credit_card,5.0,0,0,0,2017,11,0.3573506,Medium
bced2783b02e37169d1ab308b2d5eda4,RJ,telephony,296.71,-12.0,credit_card,4.0,0,0,0,2017,7,0.529932,High
ba708502fb9111dc0e00caca9c386b21,SP,computers_accessories,378.4,-5.0,credit_card,4.0,0,0,0,2018,4,0.34888685,Medium
5dc60558e06256f411fff50ee8e785ca,SP,fashion_bags_accessories,34.0,-11.0,voucher,4.0,0,0,0,2017,8,0.26842606,Medium
2a8cb6405aee52f3b246ccae8bd4fe11,PE,health_beauty,100.26,-20.0,credit_card,5.0,0,0,0,2017,11,0.5675866,High
895b3de213f9fd7efb2f3896bf21babf,MG,cool_stuff,343.84999999999997,-21.0,credit_card,5.0,0,0,0,2018,3,0.39942318,Medium
e80c013ed85f10721afbdeb2808bf4b7,PB,computers_accessories,160.51,-25.0,credit_card,5.0,0,0,0,2018,5,0.35137153,Medium
03af220bbd928b7dac065e6febed1c5e,SP,furniture_decor,143.02,-11.0,credit_card,4.0,0,0,0,2018,2,0.51567954,High
8a3b0656569be8cae2c31bd2718b3f63,RJ,stationery,116.94,-15.0,credit_card,5.0,0,0,0,2018,2,0.6952154,High
7a411701d358d7be1e457ec66ceb4731,ES,consoles_games,54.01,4.0,credit_card,1.0,1,0,1,2017,11,0.4848265,Medium
fba03bf5e3db2585caab95fb6ef71c45,RS,cine_photo,182.69,-16.0,credit_card,5.0,0,0,0,2018,4,0.3933959,Medium
ad679e9379f7d33db28625c0c859114f,SP,sports_leisure,226.09,-8.0,credit_card,5.0,0,0,0,2017,7,0.3614673,Medium
46936461f0c4e3c80b9289ce5fc1682a,RJ,furniture_decor,150.89,,credit_card,1.0,1,0,1,2017,1,0.63932246,High
1de8f07a2c99c2a100504ee992d3f40c,MG,housewares,321.08,-19.0,credit_card,3.0,0,0,0,2018,4,0.3062789,Medium
eeba1dfa84dff855a9bcedcb487549dd,SP,computers_accessories,208.71,-8.0,boleto,5.0,0,0,0,2017,11,0.44010586,Medium
75ad3bc2c20ac416220546b2268066dc,SC,furniture_decor,87.16000000000001,6.0,credit_card,5.0,0,0,0,2018,1,0.45280382,Medium
04ffe2f01e4967bb8dd86f8d1db29d89,SP,computers_accessories,771.88,-5.0,boleto,5.0,0,0,0,2017,6,0.2870245,Medium
4f017431bb604b83864ddacd57e505e4,MG,unknown,213.02,-16.0,credit_card,5.0,0,0,0,2018,4,0.37920415,Medium
d6fac5cc8d7f57c8716d70da38b27d3f,RJ,baby,75.62,-19.0,credit_card,1.0,1,0,1,2017,4,0.47564417,Medium
9a50b650295303f506477ad430996e9d,SP,fashion_bags_accessories,87.43,-8.0,credit_card,5.0,0,0,0,2018,3,0.33049634,Medium
32d264c87f67556abfb9ddeb89d4277b,MG,sports_leisure,63.370000000000005,-11.0,credit_card,4.0,0,0,0,2018,7,0.28417096,Medium
5a349f273f2b09f31ea9e761ae655586,SP,unknown,157.3,-5.0,credit_card,1.0,1,0,1,2017,12,0.8216275,Very High
4af03386addb99dc44451b81b470a609,SP,health_beauty,38.629999999999995,-10.0,credit_card,5.0,0,0,0,2018,3,0.34110755,Medium
1e48885ebbfefb5b48f97437f0104855,MG,toys,90.18,-7.0,credit_card,5.0,0,0,0,2017,11,0.6467283,High
180c9fcf056bcb72bbf79029ddfa0132,TO,watches_gifts,181.7,6.0,credit_card,2.0,1,0,1,2018,5,0.31694907,Medium
ee2c523648f8d3fddba9f09bc16a6490,SP,health_beauty,123.67,-14.0,credit_card,5.0,0,0,0,2018,4,0.39062145,Medium
88ff50ec153428aa5372c0276c7dd75f,MG,toys,91.79,-9.0,credit_card,5.0,0,0,0,2017,10,0.32766145,Medium
2292c00843a93f0cff36af4ad5791098,PR,home_appliances_2,465.02,3.0,credit_card,4.0,0,0,0,2018,7,0.3461261,Medium
96713ebe8541837da0ea44778dd6f2e5,RJ,health_beauty,365.61,-19.0,credit_card,5.0,0,0,0,2017,4,0.51400703,High
d23b1afea718882b7c22f47dbb27a482,BA,baby,139.48000000000002,-16.0,credit_card,5.0,0,0,0,2017,9,0.43991157,Medium
1a597bd140cc8bacc4af88ba909da8d7,PE,garden_tools,56.94,-21.0,boleto,5.0,0,0,0,2018,1,0.44689158,Medium
9e62fc0a630c85e43bfdc26218538c5e,RJ,health_beauty,104.87,-13.0,credit_card,4.0,0,0,0,2017,12,0.5630961,High
0eef7e4ed65516867584806c217bd0f4,SP,sports_leisure,229.24,-9.0,credit_card,4.0,0,0,0,2018,7,0.32169238,Medium
a60241fca336b3f14485dff30a172cab,SC,housewares,176.5,-18.0,credit_card,3.0,0,0,0,2018,7,0.55642,High
8273d2fc0ec9b9e27e2f3998daebb8ed,SP,unknown,213.64,-2.0,boleto,1.0,1,0,1,2018,1,0.6011393,High
7286bf3202c0810432f147c3ba4a5475,RJ,baby,52.1,-13.0,credit_card,4.0,0,0,0,2017,8,0.31289726,Medium
21f088502aca17fa9e009f1fefdf6e21,RJ,housewares,82.39,-21.0,credit_card,3.0,0,0,0,2017,5,0.23143052,Low
d302e003dde44567f42e14c42b2c48be,SP,musical_instruments,284.49,-3.0,credit_card,4.0,0,0,0,2018,1,0.44642714,Medium
feeca366b9564e8753ab062807da307f,MG,computers_accessories,137.18,-9.0,credit_card,5.0,0,0,0,2018,1,0.41580525,Medium
cbe7720057164f59152cf8d2baab0722,SP,cool_stuff,252.07,-19.0,credit_card,5.0,0,0,0,2017,5,0.4231219,Medium
65e5dec6096c490c59b838a21727807a,RS,health_beauty,62.879999999999995,-9.0,boleto,5.0,0,0,0,2018,3,0.50401187,High
075a544c5f4ed4bb75f82b160465fe76,SP,furniture_decor,220.02,-15.0,credit_card,2.0,1,0,1,2018,2,0.3979635,Medium
5dbc20fb1b96be418fe609dd113655a8,SP,auto,188.94,-11.0,credit_card,5.0,0,0,0,2017,11,0.3053242,Medium
2ec795cf2d2eb7925def2e207f6f648c,RJ,computers_accessories,104.38,-13.0,credit_card,4.0,0,0,0,2018,2,0.70530623,High
f79bd0b3bacc5142f90f81a15b4a602c,MG,toys,788.71,-6.0,credit_card,1.0,1,0,1,2017,4,0.4967337,Medium
f15da8ecf7448df2333a470d2637bffc,MT,sports_leisure,108.73,-22.0,boleto,4.0,0,0,0,2017,9,0.32342273,Medium
29bd9da0c830f4911275d768a70079ab,RJ,baby,98.86,-14.0,credit_card,5.0,0,0,0,2018,7,0.45305634,Medium
278d8871aa19200fc6947eaaeaba473f,RS,bed_bath_table,77.66,-22.0,credit_card,4.0,0,0,0,2017,5,0.30116078,Medium
e6c7306ef73b84f65ebd6c37dba05b6e,BA,home_construction,139.38,-14.0,credit_card,5.0,0,0,0,2017,11,0.46269706,Medium
e91651e27c97f458eb35e67d8cee206b,SP,telephony,36.45,-2.0,credit_card,5.0,0,0,0,2018,8,0.5641864,High
201691efe89d4d71f36e5ea279a8759a,RJ,furniture_decor,107.02,-2.0,credit_card,3.0,0,0,0,2018,2,0.81205714,Very High
5029ba60b47d5397fdfe41f9923b7b8b,SP,housewares,52.489999999999995,-13.0,credit_card,5.0,0,0,0,2017,7,0.353587,Medium
b647577bafd629cca1b1c3b7aed598ed,MT,health_beauty,106.3,-19.0,boleto,5.0,0,0,0,2018,5,0.34869054,Medium
069d921a767dfeb76fb4a7f39bc4217c,SP,office_furniture,158.21,-7.0,credit_card,4.0,0,0,0,2018,7,0.35264683,Medium
72a055afec5322997eace70e9f743482,SP,watches_gifts,273.32,5.0,credit_card,1.0,1,0,1,2018,2,0.61723083,High
edc9fcd5f5ab3aa69901aa991026ee0c,SP,toys,106.38,-14.0,credit_card,5.0,0,0,0,2017,6,0.40836015,Medium
a6055e208086fe169c0a0f191b43445c,SP,housewares,169.73,-9.0,credit_card,5.0,0,0,0,2018,5,0.45318967,Medium
0cf80be143500050973f324c3e068196,MG,baby,55.11,-16.0,credit_card,4.0,0,0,0,2018,7,0.36997312,Medium
97a23886ea66e6988046edef6bbedf19,MG,garden_tools,77.57,-12.0,credit_card,5.0,0,0,0,2017,10,0.282767,Medium
97a3784af9d034ddf29b8a15f7a2faa9,MG,pet_shop,133.76,-6.0,credit_card,5.0,0,0,0,2018,8,0.21717279,Low
0f016423033058b7bef153a01ff9100b,ES,cool_stuff,174.32,38.0,credit_card,3.0,0,0,0,2018,2,0.3740426,Medium
f81d11112171f1ea416d591f864d960f,SP,housewares,67.24,-16.0,credit_card,5.0,0,0,0,2018,1,0.39996147,Medium
33d89aec64b61f0dbd880fa8d8dbec5f,SP,watches_gifts,72.78,-7.0,boleto,5.0,0,0,0,2017,8,0.5017027,High
4041bc9d1b1fce0b58abecb8060fab29,RS,baby,201.84,,credit_card,3.0,0,0,0,2018,3,0.5432588,High
13f0a8913015ac1227a6b09f518c475d,MG,auto,311.92,-5.0,credit_card,5.0,0,0,0,2018,4,0.45463043,Medium
4baf66d022680c163d31c85a42b6bbd6,SP,electronics,163.33,-5.0,credit_card,2.0,1,0,1,2017,8,0.6609826,High
38173930252d680d26301b01fbc43de4,RS,computers_accessories,57.9,-14.0,credit_card,4.0,0,0,0,2017,3,0.727157,High
1069874467b6a425853288c450f68fc9,SP,furniture_decor,40.95,-32.0,credit_card,2.0,1,0,1,2016,10,0.68503463,High
1c8898140458c37fbbf0be37d47193b9,BA,christmas_supplies,120.53,-8.0,credit_card,5.0,0,0,0,2018,4,0.55014336,High
c2915f1e4570dc14bb429295f925507f,SP,unknown,458.43,-10.0,credit_card,5.0,0,0,0,2018,2,0.72057337,High
45a6db7c0c90c420e4659ae681f7e761,SP,perfumery,232.94,-11.0,credit_card,5.0,0,0,0,2017,5,0.38421845,Medium
b63a4baa025f1db7cd7f3bd5f4336c11,PE,computers_accessories,122.49,-17.0,credit_card,3.0,0,0,0,2018,2,0.5961153,High
3b91f4d4c8c900e3cbca45d17a5c2cfb,MG,housewares,86.73,-7.0,credit_card,5.0,0,0,0,2017,11,0.40657356,Medium
eb9467fb82e562d5d44ece6d6b8a42d0,MG,electronics,38.03,5.0,credit_card,1.0,1,0,1,2018,3,0.5719842,High
c2a550cc5f966506b717532441c221e5,RJ,baby,139.61,104.0,credit_card,1.0,1,0,1,2018,1,0.6251876,High
8c760e278dae85ccf9365fa1653bf04e,RJ,cool_stuff,462.87,-8.0,credit_card,5.0,0,0,0,2017,6,0.34381694,Medium
076b2c2ebef1ce8600aec810d3bf6286,PE,telephony,253.09,-15.0,credit_card,5.0,0,0,0,2018,2,0.46009317,Medium
201ad03a4a02b4aafe81bcfdb0e71627,BA,art,114.53,-12.0,credit_card,5.0,0,0,0,2018,5,0.6980377,High
f8a93d345f9735b3e95c7d307b80bbe9,MG,toys,78.56,-13.0,credit_card,5.0,0,0,0,2018,5,0.3029782,Medium
6ac559b49cbb0d6d7c3eb071891785c7,PE,watches_gifts,109.16,-16.0,voucher,5.0,0,0,0,2018,4,0.5152633,High
16c9dc0ba34547f2eb228bcb2971815f,SP,perfumery,296.03,-15.0,voucher,5.0,0,0,0,2017,4,0.5336274,High
f232f2ea81a3f61313f6bb0f759e624d,MG,telephony,53.09,-17.0,credit_card,5.0,0,0,0,2017,6,0.40340692,Medium
f7200ad3e68f02597521f8c0864de400,RJ,electronics,220.03,-12.0,boleto,4.0,0,0,0,2018,5,0.5703366,High
c37e2b2752a33b18419055e591329f5b,SP,housewares,71.78,-6.0,credit_card,3.0,0,0,0,2018,4,0.3164406,Medium
f604358c0baff3de069eed26f7a923d5,SP,perfumery,223.3,-7.0,credit_card,5.0,0,0,0,2018,3,0.62012804,High
3ff5709e1eed2f4bf1cfdccaf65c6337,SP,computers_accessories,202.5,-11.0,boleto,5.0,0,0,0,2018,3,0.4493999,Medium
b218243f33a7a07db609c34312c95c96,PR,sports_leisure,315.77,-6.0,debit_card,4.0,0,0,0,2018,8,0.29733995,Medium
7955a52aeb9d87cd04d970f6cc22c98e,RJ,health_beauty,55.1,5.0,boleto,5.0,0,0,0,2017,6,0.40745974,Medium
